CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_PHONE,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NONLIVINGAREA_AVG,FLOORSMAX_MODE,FLOORSMIN_MODE,FLOORSMAX_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_SUM_SUM,CLOSED_AMT_ANNUITY_MAX,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_CHANNEL_TYPE_Country-wide_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_RATE_DOWN_PAYMENT_MIN,APPROVED_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_SUM,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MIN
1,1,1,0.0,90000.0,808650.0,26086.5,675000.0,0.004849,-23029.0,-1525.0,-4807.0,1.0,2.0,18.0,0.5059979305057544,0.6141166861064133,0.5316861425197883,0.0,0.1667,0.2083,0.1667,0.0,0.0,-149.0,0.0,4.0,0.0,0.0,1.0,1.0,0.1124933475252794,0.28985,0.0322593210907067,-1379.0,669.0,936432.0,433354.5,0.2,1.0,0.0,-81.0,-554.0,-86.0,669.0,374.0,0.0,-973.0,157500.0,4611.51,0.90447242726878,1.1111485348602224,0.0213575067245747,20.0,0.1089421036677781,12.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5,3875.49,1.1111485348602224,1485.0,10.0,20.0,0.0,-2837.0,12.0,18.0,-2.0,17.0,1.0,17.0,0.0,130.0,0.0,1480.5,3.87,1786.295625,42871.095,-2203.5416666666665,45000.0,3.0,2.0,0.0
1,0,0,0.0,247500.0,1573209.0,24543.0,450000.0,0.020713,-15497.0,-1174.0,-2551.0,0.0,2.0,9.0,0.5059979305057544,0.6792787540110872,0.7136313997323308,0.0091,0.3333,0.0417,0.3333,4.0,4.0,-1014.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0757565980512357,0.1602,0.0657118666369185,-888.0,-678.0,158085.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-888.0,158085.0,4611.51,0.95503521039142,1.0553925633012309,0.0020962182069997,16.0,0.1039832384069144,7.5,0.25,0.75,0.25,0.25,0.5,0.5,0.0,0.5,0.0,0.5,10974.358928571428,1.0553925633012309,14895.0,9.0,16.0,0.1039832384069144,-1014.0,8.0,6.0,-8.0,19.0,2.0,1.0,1.0,112.0,0.0,0.0,1667.385,11305.755,1343549.7,-577.7058823529412,45000.0,3.0,2.0,0.0
1,0,1,0.0,137250.0,505665.0,46611.0,450000.0,0.0088659999999999,-15223.0,-2620.0,-432.0,0.0,2.0,17.0,0.6423514363464886,0.0938908702206796,0.6658549219640212,0.0,0.1667,0.2083,0.1667,1.0,1.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1721079944820337,0.3396065573770492,0.0264518106134123,-1763.0,641.0,900000.0,0.0,0.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0
1,0,0,0.0,59400.0,67500.0,3766.5,67500.0,0.010276,-23738.0,-1525.0,-4208.0,1.0,1.0,9.0,0.5059979305057544,0.2194077005725804,0.6879328378491735,0.0,0.1667,0.2083,0.1667,0.0,0.0,-1448.0,1.0,2.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.0634090909090909,0.0558,-2920.0,-12.0,408148.02,6111.0,0.5,0.75,0.25,-560.0,-1652.0,271.0,-12.0,-828.5,0.0,-694.0,90448.02,5040.0,0.8833922261484098,1.1111186856636444,0.0086457342346518,10.0,0.1089157728583459,23.25,0.0,1.0,0.5,0.25,0.75,0.25,0.0,0.0,0.25,0.25,6751.22625,1.1111186856636444,7335.0,9.0,10.0,0.1089157728583459,-1448.0,23.25,18.0,-1.0,29.0,2.0,0.0,0.0,386.0,0.0,0.0,900.0,6459.889390243901,264855.465,-391.0,0.0,0.0,0.0,0.0
1,0,0,0.0,157500.0,948096.0,31464.0,720000.0,0.035792,-21846.0,-1525.0,-4190.0,0.0,2.0,13.0,0.5059979305057544,0.5165004474280568,0.7267112092725122,0.001,0.1667,0.2083,0.1667,1.0,1.0,-1173.0,1.0,4.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.1997714285714285,0.0331865127582017,-760.0,335.0,180000.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-760.0,180000.0,4611.51,0.9099181073703366,1.0,0.0011782953372373,14.0,0.0,23.2,0.0,0.8,0.2,0.2,0.8,0.2,0.6,0.2,0.4,0.4,17263.98,0.968054211035818,0.0,9.0,11.0,0.0,-1173.0,14.0,18.0,-2.0,35.0,3.0,2.0,3.0,698.0,0.0214007236415464,0.0,5275.71,23246.371363636365,767130.255,-470.4242424242424,45000.0,3.0,2.0,0.0
1,0,1,0.0,135000.0,1515415.5,41800.5,450000.0,0.010032,-15371.0,-3533.0,-3974.0,1.0,2.0,10.0,0.7255469161134374,0.4121197098456806,0.5585066276769286,0.001,0.5417,0.0417,0.5417,0.0,0.0,-674.0,1.0,3.0,1.0,1.0,1.0,1.0,0.2298484158480255,0.3096333333333333,0.0275835241225921,-1853.0,1150.0,2325577.5,1056375.0,0.6666666666666666,1.0,0.0,-674.0,-763.0,974.0,1150.0,1062.0,0.0,-238.0,787068.0,4611.51,1.0,1.1111162842127928,0.0041154179427274,12.0,0.1089136544100351,11.333333333333334,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,28506.3525,1.1111162842127928,4698.0,10.0,12.0,0.1089090909090909,-1810.0,17.0,0.0,-2.0,33.0,1.0,0.0,0.0,312.0,0.0,0.0,16165.44,33122.6409375,1059924.51,-748.0,45000.0,3.0,2.0,0.0
1,0,0,0.0,135000.0,1546020.0,42642.0,450000.0,0.00702,-23187.0,-1525.0,-4393.0,0.0,2.0,14.0,0.5059979305057544,0.7747194046270506,0.6738300778602003,0.001,0.1667,0.2083,0.1667,4.0,4.0,-1311.0,1.0,2.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.11845,0.0275817906624752,-2466.0,756.0,1161900.0,0.0,0.6666666666666666,0.5,0.5,-673.0,-1030.5,-281.0,664.0,191.5,0.0,-1085.0,959400.0,3492.0,0.6365777579731364,1.0,0.0309189265392267,11.0,0.0500175084175084,12.0,0.25,1.0,0.5,0.25,0.75,0.25,0.25,0.25,0.0,0.5,20633.34375,1.0,2790.0,9.0,11.0,0.0500175084175084,-1311.0,12.0,18.0,-9.0,24.0,2.0,0.0,0.0,377.0,0.0,0.0,6691.59,11305.755,270373.5,-993.35,45000.0,3.0,2.0,0.0
1,0,0,2.0,108000.0,76410.0,8235.0,67500.0,0.020713,-11750.0,-4362.0,-4190.0,0.0,4.0,12.0,0.6309255616870073,0.6132820299202719,0.6178261467332483,0.0,0.1667,0.2083,0.1667,0.0,0.0,-1956.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3712340425531915,0.07625,0.0488771466314399,-1811.0,598.0,684970.245,99625.5,0.8571428571428571,0.8571428571428571,0.1428571428571428,-552.0,-552.0,598.0,598.0,598.0,0.0,-494.0,527470.245,4611.51,0.8906964237698306,1.0264290104486786,0.0876436461804649,13.0,0.3889610389610391,10.0,0.0,1.0,0.0,0.25,0.0,1.0,0.25,0.25,0.0,0.75,7084.58625,1.0232990503919828,9000.0,10.0,13.0,0.0,-2119.0,10.0,18.0,-3.0,40.0,4.0,17.0,0.0,296.0,0.0,9138.915,4.095,6542.523,327126.15,-1501.48,45000.0,3.0,2.0,0.0
0,0,0,0.0,202500.0,1078200.0,34911.0,900000.0,0.028663,-18953.0,-1275.0,-2490.0,0.0,2.0,16.0,0.5059979305057544,0.6237865658070427,0.7801436381572275,0.001,0.1667,0.2083,0.1667,2.0,2.0,-1284.0,1.0,0.0,0.0,1.0,1.0,0.0,0.067271672030813,0.1724,0.0323789649415692,-2648.0,1400.0,1939500.0,1216332.0,0.3333333333333333,1.0,0.0,-426.0,-686.0,881.0,1400.0,1140.5,0.0,-694.0,360000.0,4611.51,0.9099188279548605,0.9099188279548605,0.0068980835601896,12.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0666666666666666,0.0,6499.305,0.9099188279548605,0.0,12.0,12.0,0.0,-1284.0,12.0,18.0,-31.0,12.0,2.0,0.0,0.0,44.0,0.0,0.0,6499.305,7063.028181818182,77693.31,-1107.0,45000.0,3.0,2.0,0.0
0,1,0,1.0,202500.0,521280.0,47938.5,450000.0,0.00712,-9389.0,-451.0,-2045.0,0.0,3.0,9.0,0.5312318770732961,0.4312403554683389,0.2238313174701554,0.001,0.0417,0.2083,0.0417,1.0,1.0,-750.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0480349344978165,0.2367333333333333,0.0919630524861878,-821.0,1230.0,1593493.425,731133.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,-426.0,-506.0,675.0,675.0,675.0,34.0,-596.0,594493.425,13698.0,0.8865751512331317,1.0,0.0037183701729644,18.0,0.0,12.0,0.0,0.2,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.6,3965.67,0.8865751512331317,0.0,15.0,15.0,0.0,-678.0,12.0,24.0,-16.0,7.0,2.0,0.0,0.0,173.0,0.0,0.0,3965.67,6683.1525,40098.915,-600.8333333333334,45000.0,3.0,2.0,0.0
0,0,0,0.0,157500.0,1258681.5,36931.5,985500.0,0.022625,-19309.0,-1209.0,-1258.0,0.0,2.0,11.0,0.5059979305057544,0.5683556680894969,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-962.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0626132891397793,0.2344857142857143,0.0293414179838187,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9066511931529702,0.9066511931529702,0.0068980835601896,17.0,0.1042815951254011,12.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,29132.19,0.9066511931529702,4698.0,17.0,17.0,0.0,-959.0,12.0,18.0,-2.0,30.0,1.0,0.0,0.0,234.0,0.0,0.0,1667.385,29132.19,903097.89,-482.5483870967742,45000.0,3.0,2.0,0.0
1,0,1,0.0,123750.0,961146.0,28233.0,688500.0,0.014464,-21563.0,-1525.0,-2518.0,0.0,1.0,9.0,0.5502268988401938,0.6205840932123928,0.5172965813614878,0.0,0.125,0.1667,0.125,0.0,0.0,-1232.0,0.0,5.0,0.0,1.0,0.0,1.0,0.1124933475252794,0.2281454545454545,0.0293743094181321,-1558.0,1531.0,798706.62,278361.0,0.6666666666666666,0.8333333333333334,0.1666666666666666,-264.0,-279.5,-234.0,1531.0,648.5,0.0,-1024.0,483706.62,4611.51,0.9045229403058708,1.137408968953622,0.0172726014650762,8.0,0.2018346462280888,16.0,0.0,0.6,0.0,0.2,0.6,0.8,0.2,0.2,0.2,0.0,10572.105,1.137408968953622,5341.5,4.0,7.0,3.653463121029084e-05,-1232.0,16.0,18.0,-2.0,44.0,2.0,13.0,0.0,441.0,0.0999708201666725,20215.665,2.07,10490.4387,524521.935,-662.74,45000.0,3.0,2.0,0.0
1,0,0,0.0,135000.0,180000.0,14562.0,180000.0,0.015221,-16813.0,-1410.0,-365.0,1.0,2.0,13.0,0.5059979305057544,0.3063756822189415,0.6446794549585961,0.001,0.1667,0.2083,0.1667,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0838636769166716,0.1078666666666666,0.0809,-1108.0,-375.0,423000.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-1108.0,423000.0,4611.51,0.7040807345908997,1.0408625608323545,0.0142188867874859,16.0,0.1026725897881424,18.0,0.375,0.875,0.125,0.125,0.625,0.5,0.25,0.5,0.25,0.125,18247.185,1.0408625608323545,33493.5,8.0,16.0,0.0,-1942.0,18.0,18.0,-1.0,72.0,2.0,12.0,0.0,685.0,0.0842676449859175,21443.895,319.005,23818.769430379747,1881682.785,-658.0632911392405,45000.0,3.0,2.0,0.0
1,0,0,0.0,148500.0,455040.0,12640.5,360000.0,0.019101,-18883.0,-1525.0,-2442.0,0.0,2.0,9.0,0.5059979305057544,0.7009249201879229,0.5352762504724826,0.001,0.1667,0.2083,0.1667,3.0,3.0,-1598.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1124933475252794,0.0851212121212121,0.0277788765822784,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0,1.1111111111111112,0.0041152263374485,10.0,0.1089090909090909,15.333333333333334,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,4042.605,1.1111111111111112,3145.5,9.0,10.0,0.0,-2261.0,15.333333333333334,18.0,-15.0,42.0,2.0,0.0,0.0,738.0,0.0,0.0,3753.855,4561.635375,182465.415,-1317.375,45000.0,3.0,2.0,0.0
1,1,0,1.0,112500.0,450000.0,27324.0,450000.0,0.0145199999999999,-13337.0,-3555.0,-4276.0,0.0,3.0,11.0,0.5059979305057544,0.2665240502420832,0.5352762504724826,0.0404,0.0833,0.0,0.0833,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2665516982829722,0.24288,0.06072,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0264360313315928,1.0264360313315928,0.0068980835601896,9.0,0.1013820011570492,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,17014.41,1.0264360313315928,14152.5,9.0,9.0,0.1013820011570492,-1652.0,10.0,18.0,-3.0,11.0,1.0,0.0,0.0,100.0,0.0,0.0,17014.41,17018.055,170180.55,-1496.0,45000.0,3.0,2.0,0.0
1,0,0,0.0,157500.0,592560.0,32143.5,450000.0,0.00823,-9306.0,-2536.0,-1091.0,0.0,2.0,10.0,0.374905061526211,0.4863926743630577,0.2353105173615833,0.001,0.1667,0.2083,0.1667,0.0,5.0,-891.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2725123576187406,0.2040857142857143,0.0542451397326853,-115.0,641.0,225000.0,206424.0,0.0,0.0,0.1666666666666666,-115.0,-115.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.8984241300627496,0.8984241300627496,0.0068980835601896,19.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5716.305,0.8984241300627496,0.0,19.0,19.0,0.0,-891.0,24.0,18.0,-6.0,35.0,2.0,8.0,33.0,565.0,0.181619118347215,5697.135,19.17,4571.1225,137133.675,-534.7333333333333,45000.0,3.0,2.0,0.0
1,1,0,1.0,135000.0,1293502.5,35698.5,1129500.0,0.030755,-13177.0,-1529.0,-5268.0,0.0,3.0,14.0,0.4543460816853528,0.7068137349557766,0.3474182272002641,0.001,0.1667,0.2083,0.1667,3.0,3.0,-2279.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1160355164301434,0.0721181818181818,0.0275983231574736,-2691.0,1300.0,2680579.5300000003,1604103.3,0.4615384615384615,0.6153846153846154,0.3846153846153846,-297.0,-1420.571428571429,271.0,1300.0,-126.28571428571428,0.0,-1206.0,1126729.53,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,18.0,0.4483393107749882,15.2,0.2,1.0,0.2,0.2,0.4,0.6,0.6,0.2,0.2,0.4,9206.073,1.0232990503919828,10800.0,11.0,18.0,0.0507340485601355,-2882.0,15.2,18.0,-1.0,41.0,3.0,16.0,0.0,246.0,0.0219356003458005,21148.2,4.41,12960.058005780347,270373.5,-1152.8843930635835,45000.0,9.0,2.0,1.0
1,0,1,0.0,90000.0,675000.0,26770.5,675000.0,0.00712,-20637.0,-1525.0,-4017.0,0.0,2.0,18.0,0.5059979305057544,0.2665197753925157,0.5989262182569273,0.001,0.1667,0.2083,0.1667,0.0,0.0,-26.0,1.0,2.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.29745,0.03966,-2804.0,-560.0,521846.145,0.0,0.8,0.8,0.2,-232.0,-518.0,271.0,889.0,584.0,0.0,-882.0,296846.145,4611.51,0.961904761904762,0.9976841586597684,0.000640082616076,14.0,0.0749546393042607,11.0,0.5,0.5,0.0,0.25,0.75,0.75,0.25,0.25,0.25,0.0,28428.9075,0.9976841586597684,6750.0,13.0,14.0,0.0749546393042607,-1804.0,11.0,18.0,-2.0,27.0,4.0,0.0,0.0,171.0,0.0,11880.0,27.27,39256.29,942150.96,-840.0,45000.0,3.0,2.0,0.0
1,1,0,0.0,54000.0,373311.0,19674.0,283500.0,0.010276,-17208.0,-123.0,-253.0,0.0,2.0,12.0,0.5059979305057544,0.1155108574110609,0.5352762504724826,0.001,0.1667,0.2083,0.1667,1.0,1.0,-225.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0071478382147838,0.3643333333333333,0.0527013669567733,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0,1.0,0.0068980835601896,11.0,0.1042815951254011,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2250.0,1.0,4698.0,11.0,11.0,0.0,-225.0,0.0,18.0,-3.0,21.0,1.0,0.0,0.0,18.0,0.0,0.0,57.51,1735.8668181818182,19094.535,-108.27272727272728,27000.0,2.0,4.0,0.0
1,0,0,1.0,112500.0,284400.0,18643.5,225000.0,0.01885,-11346.0,-1584.0,-2239.0,0.0,3.0,12.0,0.5050853632992607,0.3418851292510552,0.511891801533151,0.001,0.1667,0.2083,0.1667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1396086726599682,0.16572,0.0655537974683544,-2182.0,1227.0,1347750.0,428652.0,0.2,0.8,0.2,-217.0,-1124.75,-869.0,961.0,-44.25,0.0,-599.0,450000.0,4611.51,1.0588235294117647,1.0588235294117647,0.0068980835601896,13.0,0.0605050505050504,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6456.6,1.0588235294117647,4500.0,13.0,13.0,0.0605050505050504,-1716.0,16.0,18.0,-3.0,17.0,1.0,0.0,0.0,62.0,0.0,0.0,6361.695,6450.6684375,103210.695,-1463.875,45000.0,3.0,2.0,0.0
0,0,0,2.0,225000.0,675000.0,36747.0,675000.0,0.018209,-9553.0,-1919.0,-2221.0,0.0,4.0,14.0,0.5059979305057544,0.4728145134866653,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-678.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2008793049303883,0.16332,0.05444,-716.0,641.0,43308.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-716.0,43308.0,0.0,0.8034124629080118,0.8034124629080118,0.0068980835601896,9.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,11615.31,1.0232990503919828,0.0,9.0,9.0,0.0,-678.0,12.0,18.0,-16.0,8.0,2.0,3.0,8.0,50.0,0.1229319780782348,11530.62,84.69,16802.15625,134417.25,-569.75,45000.0,3.0,2.0,0.0
1,0,1,0.0,135000.0,805536.0,32076.0,720000.0,0.00823,-17590.0,-1545.0,-1073.0,0.0,2.0,13.0,0.5059979305057544,0.5836444372970865,0.2837118826350007,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1264.0,1.0,7.0,1.0,1.0,1.0,0.0,0.087833996588971,0.072,0.0398194494100822,-247.0,1072.0,193500.0,45040.5,0.5,0.0,0.1666666666666666,-221.0,-221.0,1072.0,1072.0,1072.0,0.0,-247.0,126000.0,4611.51,0.9099181073703366,1.113778586869951,0.0068980835601896,11.0,0.1112566052805096,13.0,0.0,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,15135.624,1.113778586869951,4500.0,10.0,11.0,0.1112566052805096,-1264.0,15.6,0.0,-1.0,39.0,3.0,0.0,0.0,447.0,0.0,0.0,1087.65,21130.700901639342,1288972.755,-565.0983606557377,328500.0,4.0,19.0,1.0
1,1,0,0.0,90000.0,270000.0,14647.5,270000.0,0.005313,-15627.0,-808.0,-4927.0,1.0,2.0,14.0,0.5059979305057544,0.5534922340291782,0.2263473957097693,0.001,0.1667,0.2083,0.1667,0.0,0.0,-499.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0517053817111409,0.16275,0.05425,-280.0,816.0,513247.5,411124.5,0.0,0.6666666666666666,0.3333333333333333,-200.0,-253.3333333333333,105.0,816.0,460.5,27.0,-694.0,360000.0,4611.51,1.0,1.0302466639708856,0.0001829721362735,17.0,0.1457868259507374,17.0,0.0,0.4,0.0,0.2,0.2,0.8,0.8,0.2,0.0,0.2,11186.325,1.0302466639708856,8599.5,11.0,11.0,0.1457868259507374,-499.0,17.0,18.0,-1.0,22.0,1.0,0.0,0.0,252.0,0.0,0.0,7722.765,11186.31825,223726.365,-258.6,45000.0,3.0,2.0,0.0
1,0,0,0.0,76500.0,263686.5,24781.5,238500.0,0.006629,-22451.0,-1525.0,-693.0,1.0,2.0,6.0,0.5059979305057544,0.6769112034760655,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-2479.0,1.0,2.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.3239411764705882,0.0939809205249415,-2806.0,641.0,206853.75,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,206853.75,4611.51,0.9023345856643644,1.0264290104486786,0.0068980835601896,8.0,0.1042815951254011,22.0,0.0,1.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,22586.535,1.0232990503919828,4698.0,4.0,8.0,0.0,-2479.0,22.0,18.0,-12.0,50.0,2.0,21.0,39.0,579.0,0.0417370239491763,0.0,236.88,11305.755,270373.5,-1337.3478260869565,45000.0,3.0,2.0,0.0
0,1,1,0.0,270000.0,612612.0,28516.5,495000.0,0.010032,-8424.0,-451.0,-729.0,0.0,1.0,10.0,0.5059979305057544,0.3703543799070393,0.3457848024695955,0.001,0.375,0.2083,0.375,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0535375118708452,0.1056166666666666,0.046549039196098,-402.0,641.0,383508.0,44073.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-32.0,-217.0,271.0,889.0,584.0,16.0,-402.0,294759.0,8280.0,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0
1,0,0,0.0,100800.0,101880.0,5818.5,90000.0,0.030755,-23501.0,-1525.0,-4215.0,0.0,2.0,11.0,0.6449668361042438,0.4587225757277017,0.6863823354047934,0.001,0.1667,0.2083,0.1667,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.0577232142857142,0.0571113074204947,-2917.0,1055.0,2183977.8,498739.5,0.5454545454545454,1.0,0.0,-223.0,-514.0,-605.0,1055.0,191.6,0.0,-1173.0,1223601.3,4611.51,1.0,1.0,0.0068980835601896,16.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,13308.39,1.0,0.0,16.0,16.0,0.0,-639.0,12.0,18.0,-2.0,21.0,1.0,0.0,0.0,523.0,0.0,0.0,13308.39,13308.39,266167.8,-343.15,45000.0,3.0,2.0,0.0
