CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_PHONE,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NONLIVINGAREA_AVG,FLOORSMAX_MODE,FLOORSMIN_MODE,FLOORSMAX_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_SUM_SUM,CLOSED_AMT_ANNUITY_MAX,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_CHANNEL_TYPE_Country-wide_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_RATE_DOWN_PAYMENT_MIN,APPROVED_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_SUM,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MIN,TARGET
1,0,0,2.0,135000.0,187704.0,8878.5,148500.0,0.035792,-12494.0,-1391.0,-1404.0,0.0,4.0,14.0,0.5059979305057544,0.4176351210532645,0.1614630800057724,0.001,0.1667,0.2083,0.1667,0.0,0.0,-546.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1113334400512245,0.0657666666666666,0.0473005370157268,-1391.0,641.0,3234082.5,1157719.5,0.5714285714285714,0.7142857142857143,0.2857142857142857,-150.0,-759.6666666666666,-120.0,889.0,584.0,0.0,-240.0,1353082.5,4611.51,1.0050143266475644,1.117378048780488,0.0039873865389758,18.0,0.1990561245126114,10.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,3690.27,1.117378048780488,4621.5,10.0,18.0,0.0994808576106037,-546.0,10.0,18.0,-7.0,10.0,2.0,0.0,0.0,191.0,0.0,0.0,2043.18,5961.998571428572,41733.990000000005,-383.1428571428572,45000.0,3.0,2.0,0.0,0.0
0,1,0,1.0,157500.0,1546020.0,45202.5,450000.0,0.010966,-9066.0,-2407.0,-1755.0,0.0,3.0,12.0,0.5059979305057544,0.6690332123842415,0.2608559142068693,0.0,0.3333,0.375,0.3333,0.0,0.0,-1659.0,1.0,3.0,0.0,1.0,1.0,1.0,0.2654974630487536,0.287,0.0292379788101059,-1346.0,1829.0,1845661.5,210213.0,0.5,0.6666666666666666,0.3333333333333333,-72.0,-574.3333333333334,107.0,1829.0,705.0,0.0,-872.0,400405.5,29227.5,0.791644349223353,1.3225806451612905,0.0272533347184906,17.0,0.2656319290465631,12.8,0.0,0.9090909090909092,0.6363636363636364,0.1818181818181818,0.1818181818181818,0.9090909090909092,0.6363636363636364,0.2727272727272727,0.0,0.4545454545454545,5720.931,1.0232990503919828,22500.0,11.0,17.0,0.0,-2102.0,12.8,18.0,-2.0,21.0,2.0,7.0,41.0,997.0,0.0675502755727823,4843.53,30.87,5428.3644,678545.55,-1188.48,45000.0,3.0,2.0,0.0,0.0
0,1,1,1.0,180000.0,1078200.0,31653.0,900000.0,0.018801,-15160.0,-4096.0,-4823.0,0.0,2.0,9.0,0.2156164192498168,0.5701037073894579,0.2020866016820394,0.0085,0.125,0.1667,0.125,1.0,1.0,-3499.0,1.0,3.0,1.0,1.0,0.0,1.0,0.2701846965699208,0.17585,0.0293572621035058,-1729.0,1265.0,2582006.085,1035737.505,0.5454545454545454,0.9090909090909092,0.0909090909090909,-169.0,-690.2,-409.0,1265.0,173.5,0.0,-252.0,691250.085,6075.0,0.8347245409015025,1.111127063890883,0.0063070753133938,13.0,0.1089231636692548,12.0,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.0,0.6666666666666666,0.5833333333333334,0.1666666666666666,0.0,0.5833333333333334,0.25,3882.105,1.0,0.0,11.0,11.0,0.0,-318.0,6.0,18.0,-5.0,21.0,5.0,0.0,0.0,183.0,0.1246802921289025,9935.235,90.0,834.1352608695653,95925.555,-1535.7739130434782,0.0,0.0,0.0,2.0,1.0
0,0,0,2.0,135000.0,156384.0,17815.5,135000.0,0.009334,-19913.0,-627.0,-3230.0,0.0,4.0,10.0,0.5059979305057544,0.3419540153738951,0.5352762504724826,0.0,0.1667,0.2083,0.1667,0.0,0.0,-478.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0314869683121578,0.1319666666666666,0.0488771466314399,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9498480243161094,1.26840490797546,0.0287558282143937,16.0,0.2304605914037594,10.8,0.0,0.25,0.25,0.25,0.75,0.625,0.25,0.125,0.25,0.25,19792.0125,1.26840490797546,15750.0,13.0,16.0,0.2304605914037594,-478.0,9.0,12.0,-1.0,18.0,1.0,0.0,0.0,74.0,0.0,0.0,11804.445,21389.466,320841.99,-248.13333333333333,45000.0,3.0,2.0,0.0,0.0
1,1,1,2.0,270000.0,1523358.0,24543.0,450000.0,0.020246,-14322.0,-1550.0,-5061.0,1.0,4.0,6.0,0.5284375340835995,0.4260776081313265,0.3185955240537633,0.0252,0.3333,0.375,0.3333,1.0,1.0,-3223.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1082251082251082,0.2333166666666666,0.0413530503007172,-2515.0,641.0,829531.3725,342756.0,0.6,0.9,0.1,-232.0,-1515.75,265.0,889.0,2595.0,0.0,-415.0,1268986.455,41557.5,0.9528166413654454,1.1873067096947694,0.0137677518073994,15.0,0.2089899538687976,6.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,18049.11,1.1873067096947694,23841.0,9.0,15.0,0.0,-1662.0,6.0,18.0,-24.0,19.0,2.0,6.0,18.0,211.0,0.1708560365682821,19379.79,0.405,16075.72575,321514.515,-1317.85,45000.0,3.0,2.0,0.0,1.0
1,0,1,0.0,202500.0,202500.0,10125.0,202500.0,0.01885,-14880.0,-2044.0,-4161.0,0.0,2.0,14.0,0.5059979305057544,0.6797406912595289,0.6212263380626669,0.0022,0.4583,0.2083,0.4583,0.0,0.0,-344.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1373655913978494,0.05,0.05,-706.0,1030.0,135000.0,0.0,0.5,0.0,0.1666666666666666,-344.0,-344.0,1030.0,1030.0,1030.0,0.0,-706.0,0.0,4611.51,1.0,1.0,0.0068980835601896,11.0,0.1042815951254011,12.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,19230.3,1.0,4698.0,11.0,11.0,0.0,-344.0,12.0,18.0,-2.0,11.0,1.0,0.0,0.0,166.0,0.0,0.0,1667.385,19230.3,211533.3,-179.0909090909091,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,81000.0,225000.0,11250.0,225000.0,0.018801,-7977.0,-315.0,-647.0,0.0,1.0,8.0,0.5059979305057544,0.5016802141570104,0.3062022983135042,0.001,0.1667,0.2083,0.1667,1.0,1.0,-572.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0394885295223768,0.1388888888888889,0.05,-189.0,641.0,123750.0,101084.625,0.0,0.0,0.1666666666666666,-70.0,-149.33333333333334,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.052424639580603,1.052424639580603,0.0068980835601896,9.0,0.0542511038152383,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,6960.375,1.052424639580603,3600.0,9.0,9.0,0.0542511038152383,-572.0,14.0,18.0,-5.0,15.0,1.0,4.0,6.0,133.0,0.0651589905922591,6886.125,74.25,6495.726,97435.89,-351.46666666666664,45000.0,3.0,2.0,0.0,0.0
0,0,0,0.0,135000.0,533313.0,39033.0,472500.0,0.010276,-18515.0,-3302.0,-2070.0,0.0,2.0,9.0,0.5059979305057544,0.6616812897199325,0.5352762504724826,0.0,0.1667,0.2083,0.1667,1.0,1.0,-1244.0,1.0,1.0,0.0,0.0,1.0,1.0,0.178341884958142,0.2891333333333333,0.0731896653559917,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.968054211035818,1.0264290104486786,0.0068980835601896,12.0,0.1042815951254011,4.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,18362.145,1.0232990503919828,13500.0,9.0,12.0,0.0,-1244.0,4.0,18.0,-9.0,13.0,3.0,0.0,0.0,291.0,0.0141086002420168,1269.63,5.13,11515.420285714286,403039.71,-308.3142857142857,99000.0,1.0,3.0,0.0,0.0
1,1,0,2.0,67500.0,127350.0,13639.5,112500.0,0.031329,-13121.0,-1260.0,-3980.0,0.0,4.0,14.0,0.5059979305057544,0.4742591816339269,0.5352762504724826,0.0036,0.1667,0.2083,0.1667,2.0,2.0,-1125.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0960292660620379,0.2020666666666666,0.0488771466314399,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.7572149768615902,1.111145415251621,0.0203760926501985,16.0,0.1809068390446795,11.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.1666666666666666,9998.235,1.04752752053119,15322.5,13.0,16.0,0.0,-2544.0,11.0,22.0,-13.0,48.0,1.0,0.0,0.0,445.0,0.1307187987336096,16034.31,1.98,8121.424326923077,422314.065,-1515.5576923076924,45000.0,3.0,2.0,0.0,0.0
0,0,0,0.0,157500.0,207396.0,15219.0,157500.0,0.018029,-19766.0,-1662.0,-3316.0,1.0,2.0,5.0,0.2485815506982115,0.5663051863805107,0.6863823354047934,0.0041,0.3333,0.375,0.3333,2.0,2.0,-752.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0840837802286755,0.0966285714285714,0.0733813574032286,-751.0,-385.0,93060.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-751.0,93060.0,4611.51,0.8833923938492692,1.0553827830344735,0.0042978925840682,10.0,0.1039681589657648,13.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.4285714285714285,0.2857142857142857,19855.00125,1.0,0.0,6.0,10.0,0.0,-752.0,15.0,18.0,-1.0,32.0,3.0,0.0,0.0,398.0,0.0,0.0,33.165,20005.24254545455,1100288.34,-342.1090909090909,4500.0,1.0,1.0,0.0,0.0
0,1,0,1.0,135000.0,1125171.0,44622.0,1035000.0,0.030755,-14996.0,-1113.0,-936.0,1.0,2.0,18.0,0.4284768190863613,0.6252018853686186,0.6940926425266661,0.0531,0.1667,0.375,0.25,0.0,0.0,-735.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0742197919445185,0.076276923076923,0.0396579719882577,-2260.0,1276.0,829531.3725,120051.0,0.6,0.6,0.4,-550.0,-786.0,74.0,1276.0,675.0,0.0,-803.0,360000.0,4611.51,0.9099181073703366,1.0,0.0068980835601896,20.0,0.0,24.0,0.4,0.6,0.2,0.2,0.8,0.4,0.2,0.0,0.4,0.0,32251.725,1.0,0.0,13.0,20.0,0.0,-735.0,24.0,24.0,-2.0,23.0,3.0,1.0,1.0,391.0,0.0113087219491228,1742.895,168.93,14332.94289473684,816977.745,-351.719298245614,0.0,0.0,0.0,0.0,0.0
0,0,0,0.0,171000.0,604413.0,20106.0,459000.0,0.035792,-21352.0,-1525.0,-4862.0,0.0,2.0,10.0,0.7762311299340291,0.6824243380555692,0.6832688314232291,0.001,0.1667,0.2083,0.1667,0.0,0.0,-2017.0,1.0,5.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.117578947368421,0.0332653334723111,-2140.0,342.0,3260676.51,77805.0,0.7777777777777778,0.8888888888888888,0.1111111111111111,-23.0,-616.5,342.0,342.0,342.0,0.0,-848.0,360000.0,4611.51,0.8732105272312964,1.075,0.0066928541177986,16.0,0.075983086680761,26.4,0.125,0.625,0.25,0.0,0.75,0.625,0.0,0.0,0.25,0.125,16935.012,1.075,27000.0,10.0,16.0,0.0,-2017.0,26.4,18.0,-1.0,57.0,3.0,17.0,0.0,509.0,0.0,0.0,5485.68,28076.559910714284,1572287.355,-996.0714285714286,0.0,3.0,0.0,0.0,0.0
0,1,0,0.0,144000.0,312768.0,22374.0,270000.0,0.030755,-13960.0,-6120.0,-2665.0,0.0,2.0,15.0,0.5059979305057544,0.6025453335462858,0.2837118826350007,0.001,0.1667,0.2083,0.1667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4383954154727794,0.155375,0.0715354511970534,-2194.0,641.0,4890577.86,1457397.0,0.7272727272727273,0.7272727272727273,0.2727272727272727,-185.0,-239.0,895.0,889.0,584.0,0.0,-320.0,360000.0,4611.51,0.946266297905966,0.946266297905966,0.0068980835601896,10.0,0.0941480861675772,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4335.75,0.946266297905966,2155.5,10.0,10.0,0.0941480861675772,-743.0,6.0,18.0,-20.0,6.0,2.0,0.0,0.0,51.0,0.0,0.0,4335.75,5150.763000000001,25753.815,-662.2,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,121500.0,197820.0,13896.0,180000.0,0.0228,-24324.0,-1525.0,-4123.0,1.0,2.0,10.0,0.9329317407772836,0.6323832777210979,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1238.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.1143703703703703,0.0702456778889899,-2873.0,78.0,329304.6,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-470.0,-1622.5,271.0,78.0,-787.0,0.0,-694.0,14304.6,13752.0,0.9969868627214656,0.9969868627214656,0.0068980835601896,13.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,14143.05,0.9969868627214656,0.0,13.0,13.0,0.0,-1238.0,12.0,18.0,-29.0,13.0,1.0,0.0,0.0,48.0,0.0,0.0,14038.65,14134.35,169612.19999999998,-1046.0,45000.0,3.0,2.0,0.0,0.0
0,1,1,0.0,135000.0,505665.0,24543.0,450000.0,0.010032,-15354.0,-239.0,-4808.0,0.0,2.0,7.0,0.4173346760846873,0.6856853290261631,0.7352209993926424,0.001,0.1667,0.2083,0.1667,2.0,2.0,-149.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0155659762928227,0.2101875,0.0436048773150909,-2540.0,641.0,829531.3725,580252.5,0.8,0.5,0.5,-612.0,-1576.0,271.0,483.0,-873.0,0.0,-826.0,360000.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0,0.0
0,1,0,0.0,180000.0,540000.0,27000.0,540000.0,0.022625,-17444.0,-892.0,-995.0,0.0,1.0,13.0,0.4420343387967361,0.6647340330875269,0.6971469077844458,0.0446,0.2083,0.2083,0.2083,0.0,0.0,-2406.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0511350607658793,0.15,0.05,-2853.0,1434.0,2157125.76,0.0,1.0,0.6666666666666666,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-392.0,2157125.76,4611.51,0.8101070852281061,1.0264290104486786,0.0068980835601896,16.0,0.1042815951254011,8.75,0.0,0.625,0.125,0.0,0.125,0.875,0.875,0.25,0.125,0.5,6349.59,1.0232990503919828,22500.0,8.0,16.0,0.0,-2533.0,9.2,24.0,-1.0,56.0,2.0,22.0,0.0,985.0,0.0921846995401281,7770.059999999999,66.33,5723.301176470588,291888.36,-1296.9607843137255,45000.0,3.0,2.0,0.0,0.0
1,1,0,0.0,247500.0,1078200.0,28570.5,900000.0,0.019101,-12019.0,-4773.0,-4089.0,1.0,1.0,10.0,0.2381733259088783,0.7289879206647862,0.7076993447402619,0.001,0.125,0.1667,0.125,1.0,1.0,-1139.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3971212247275147,0.1154363636363636,0.0264983305509181,-2718.0,2730.0,829531.3725,120051.0,0.3333333333333333,0.6666666666666666,0.0,-292.0,-292.0,1534.0,1534.0,1534.0,10.0,-370.0,360000.0,0.0,0.9099181073703366,1.0264290104486786,0.0068980835601896,11.0,0.4356572409451425,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,20426.94,1.0232990503919828,4698.0,11.0,11.0,0.0,-1139.0,6.0,18.0,-31.0,7.0,2.0,0.0,0.0,103.0,0.0,0.0,1667.385,24410.349,122051.745,-1056.6,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,112500.0,180000.0,9000.0,180000.0,0.00733,-21402.0,-1525.0,-4653.0,1.0,2.0,15.0,0.7055057758617193,0.6949827767307994,0.6894791426446275,0.0403,0.3333,0.2083,0.3333,1.0,1.0,-690.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1124933475252794,0.08,0.05,-2549.0,-1819.0,311202.0,0.0,1.0,0.6666666666666666,0.3333333333333333,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,311202.0,4611.51,0.9498390768506162,0.9498390768506162,0.0068980835601896,17.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,20385.9,0.9498390768506162,0.0,17.0,17.0,0.0,-690.0,6.0,18.0,-17.0,7.0,1.0,0.0,0.0,24.0,0.0,0.0,1667.385,20383.327500000003,122299.965,-588.0,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,135000.0,828837.0,48591.0,715500.0,0.04622,-14443.0,-1686.0,-4908.0,1.0,1.0,11.0,0.8149064191631071,0.6544136726370908,0.6785676886853644,0.001,0.1667,0.2083,0.1667,0.0,0.0,-952.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1167347503981167,0.0981636363636363,0.0586255198549292,-2122.0,1279.0,1642500.0,1271853.0,0.5,1.0,0.0,-547.0,-547.0,1279.0,1279.0,1279.0,18.0,-2122.0,112500.0,0.0,0.8833922261484098,1.0264290104486786,0.0606529531761505,17.0,0.3360095361637976,21.0,0.25,1.0,0.75,0.0,0.75,0.25,0.0,0.75,0.0,0.0,22531.41,1.0232990503919828,18000.0,15.0,17.0,0.0,-2429.0,21.0,18.0,-2.0,21.0,3.0,18.0,0.0,246.0,0.1369596682426355,0.0,5.895,12954.660414364642,270373.5,-1555.171270718232,120600.0,10.0,23.0,0.0,0.0
1,0,0,1.0,202500.0,167895.0,20052.0,157500.0,0.035792,-17105.0,-263.0,-659.0,0.0,3.0,9.0,0.5059979305057544,0.2827741270847781,0.0332080587016846,0.001,0.1667,0.2083,0.1667,0.0,0.0,-458.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0153756211634025,0.0990222222222222,0.0488771466314399,-980.0,1007.0,1275066.0,975600.765,0.0,0.6,0.4,-212.0,-520.8,518.0,1007.0,790.6666666666666,0.0,-694.0,360000.0,4611.51,0.703037120359955,1.0261631695555846,0.0104277989159264,16.0,0.1525679296608356,27.33333333333333,0.1,0.1,0.15,0.05,0.95,0.6,0.05,0.1,0.1,0.1,21435.682500000003,1.0,4698.0,13.0,15.0,0.0,-458.0,18.0,18.0,-1.0,15.0,4.0,2.0,4.0,73.0,0.0,13512.240000000002,14.76,20470.94644736842,777895.965,-180.6578947368421,324000.0,12.0,16.0,0.0,1.0
1,0,1,0.0,135000.0,1515415.5,41800.5,450000.0,0.010032,-15371.0,-3533.0,-3974.0,1.0,2.0,10.0,0.7255469161134374,0.4121197098456806,0.5585066276769286,0.001,0.5417,0.0417,0.5417,0.0,0.0,-674.0,1.0,3.0,1.0,1.0,1.0,1.0,0.2298484158480255,0.3096333333333333,0.0275835241225921,-1853.0,1150.0,2325577.5,1056375.0,0.6666666666666666,1.0,0.0,-674.0,-763.0,974.0,1150.0,1062.0,0.0,-238.0,787068.0,4611.51,1.0,1.1111162842127928,0.0041154179427274,12.0,0.1089136544100351,11.333333333333334,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,28506.3525,1.1111162842127928,4698.0,10.0,12.0,0.1089090909090909,-1810.0,17.0,0.0,-2.0,33.0,1.0,0.0,0.0,312.0,0.0,0.0,16165.44,33122.6409375,1059924.51,-748.0,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,90000.0,1078200.0,31653.0,900000.0,0.035792,-20104.0,-1525.0,-2900.0,1.0,2.0,11.0,0.8135774519351572,0.4661643889935227,0.5352762504724826,0.001,0.1667,0.2083,0.1667,1.0,1.0,-1416.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1124933475252794,0.3517,0.0293572621035058,-1272.0,361.0,697482.0,256650.39,0.25,0.75,0.25,-369.0,-857.3333333333334,-705.0,361.0,-171.33333333333334,0.0,-1272.0,135000.0,4611.51,1.0065723766873933,1.0065723766873933,0.0068980835601896,12.0,0.0959861549185559,12.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,14330.7,1.0065723766873933,13500.0,11.0,11.0,0.0959861549185559,-1416.0,12.0,18.0,-3.0,13.0,1.0,8.0,8.0,108.0,0.0,0.0,14158.215,14316.32625,171795.915,-1228.3333333333333,45000.0,3.0,2.0,0.0,0.0
1,0,0,0.0,103500.0,225000.0,17541.0,225000.0,0.016612,-17447.0,-821.0,-990.0,0.0,2.0,9.0,0.5059979305057544,0.1266461608525658,0.5154953751603267,0.001,0.1667,0.2083,0.1667,0.0,0.0,-599.0,1.0,2.0,1.0,1.0,1.0,0.0,0.047056800596091,0.1694782608695652,0.07796,-1228.0,-497.0,89811.0,0.0,0.0,1.0,0.0,-232.0,-1228.0,-497.0,-497.0,-497.0,41.0,-694.0,360000.0,4611.51,0.8593280054996992,1.1187393749182686,0.013746390316899,11.0,0.1155925827533074,15.0,0.0,0.8,0.4,0.2,0.8,0.4,0.2,0.2,0.2,0.2,14973.40125,1.1187393749182686,12258.0,8.0,11.0,0.1155925827533074,-2789.0,15.0,18.0,-2.0,50.0,1.0,0.0,0.0,110.0,0.1353233131936895,4810.5,0.225,8869.184210526315,505543.5,-1481.1754385964912,45000.0,3.0,2.0,0.0,0.0
0,0,1,2.0,180000.0,225000.0,16371.0,225000.0,0.022625,-13254.0,-1579.0,-661.0,0.0,4.0,12.0,0.4128835403368907,0.7282355410211593,0.3842068130556564,0.0,0.1667,0.2083,0.1667,1.0,1.0,-358.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1191338463859966,0.09095,0.07276,-2543.0,641.0,4047714.0,1429249.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-241.0,-328.5,916.0,889.0,584.0,20.0,-694.0,672714.0,5084.325,1.1089324618736385,1.1089324618736385,0.0068980835601896,13.0,0.1069833898910519,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,7848.225,1.1089324618736385,7200.0,13.0,13.0,0.1069833898910519,-358.0,12.0,18.0,-2.0,10.0,2.0,0.0,0.0,373.0,0.0,0.0,7848.225,7978.725,87765.975,-197.63636363636363,45000.0,3.0,2.0,0.0,0.0
1,0,1,1.0,67500.0,675000.0,17937.0,675000.0,0.018209,-12068.0,-4821.0,-3758.0,0.0,3.0,13.0,0.3149001792875783,0.5029157058353276,0.6577838002083306,0.0534,0.1667,0.2083,0.1667,3.0,3.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3994862446138548,0.2657333333333333,0.0265733333333333,-2251.0,641.0,770290.785,0.0,0.7777777777777778,0.5555555555555556,0.4444444444444444,-415.0,-485.0,1411.0,1411.0,1411.0,0.0,-484.0,365290.785,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0,0.0
